order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-01237,2023-04-09,2023,Q2,4,April,Asia Pacific,China,Electronics,Laptops,Small Business,4,1380.25,5521.0,4113.55,1407.45,25.49
ORD-09017,2023-04-09,2023,Q2,4,April,North America,Mexico,Electronics,Laptops,Government,1,2814.67,2814.67,2241.94,572.73,20.35
ORD-03423,2023-04-09,2023,Q2,4,April,Asia Pacific,China,Electronics,Smartphones,Consumer,3,246.47,739.41,569.28,170.13,23.01
ORD-02421,2023-04-09,2023,Q2,4,April,Asia Pacific,India,Office Supplies,Pens & Markers,Small Business,1,9.62,9.62,4.7,4.92,51.12
ORD-03898,2023-04-09,2023,Q2,4,April,North America,United States,Electronics,Smartphones,Small Business,3,381.36,1144.08,869.54,274.54,24.0
ORD-00884,2023-04-10,2023,Q2,4,April,North America,United States,Office Supplies,Printers & Ink,Consumer,1,32.07,32.07,19.41,12.66,39.48
ORD-08492,2023-04-10,2023,Q2,4,April,Asia Pacific,China,Electronics,Laptops,Small Business,1,706.0,706.0,505.53,200.47,28.39
ORD-01133,2023-04-10,2023,Q2,4,April,Latin America,Argentina,Electronics,Smartphones,Consumer,1,296.68,296.68,245.62,51.06,17.21
ORD-02172,2023-04-10,2023,Q2,4,April,North America,Mexico,Office Supplies,Organizers,Small Business,1,40.05,40.05,24.9,15.15,37.82
ORD-05877,2023-04-10,2023,Q2,4,April,Latin America,Argentina,Furniture,Storage,Small Business,4,141.65,566.6,378.83,187.77,33.14
ORD-02261,2023-04-10,2023,Q2,4,April,Europe,Germany,Clothing,Formal Wear,Small Business,3,233.79,701.37,299.43,401.94,57.31
ORD-08209,2023-04-10,2023,Q2,4,April,North America,Mexico,Clothing,Formal Wear,Corporate,1,80.25,80.25,29.11,51.14,63.73
ORD-02547,2023-04-10,2023,Q2,4,April,North America,Canada,Furniture,Lighting,Consumer,1,43.82,43.82,24.58,19.24,43.91
ORD-08903,2023-04-10,2023,Q2,4,April,Europe,France,Clothing,Formal Wear,Corporate,3,150.56,451.68,257.08,194.6,43.08
ORD-00595,2023-04-10,2023,Q2,4,April,Asia Pacific,Australia,Clothing,Accessories,Consumer,4,30.92,123.68,47.94,75.74,61.24
ORD-06779,2023-04-10,2023,Q2,4,April,Latin America,Argentina,Furniture,Office Chairs,Corporate,9,439.96,3959.64,2373.61,1586.03,40.05
ORD-05280,2023-04-10,2023,Q2,4,April,Europe,Spain,Clothing,Casual Wear,Government,1,49.59,49.59,23.85,25.74,51.9
ORD-06208,2023-04-10,2023,Q2,4,April,North America,United States,Clothing,Casual Wear,Small Business,1,51.63,51.63,21.79,29.84,57.8
ORD-07619,2023-04-11,2023,Q2,4,April,Europe,France,Clothing,Sportswear,Government,7,131.48,920.36,329.18,591.18,64.23
ORD-01296,2023-04-11,2023,Q2,4,April,North America,United States,Furniture,Office Chairs,Consumer,1,167.4,167.4,100.35,67.05,40.05
ORD-08037,2023-04-11,2023,Q2,4,April,Europe,Germany,Office Supplies,Printers & Ink,Small Business,1,173.22,173.22,101.75,71.47,41.26
ORD-05521,2023-04-11,2023,Q2,4,April,North America,Mexico,Furniture,Lighting,Consumer,3,14.36,43.08,27.84,15.24,35.37
ORD-09080,2023-04-11,2023,Q2,4,April,North America,Canada,Clothing,Accessories,Consumer,1,38.93,38.93,14.89,24.04,61.75
ORD-01314,2023-04-11,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Printers & Ink,Corporate,3,207.58,622.74,386.48,236.26,37.94
ORD-03513,2023-04-11,2023,Q2,4,April,Asia Pacific,Australia,Clothing,Accessories,Small Business,7,18.55,129.85,56.3,73.55,56.64
ORD-01676,2023-04-11,2023,Q2,4,April,Europe,Italy,Furniture,Office Chairs,Small Business,1,183.31,183.31,113.84,69.47,37.9
ORD-07284,2023-04-12,2023,Q2,4,April,North America,Mexico,Clothing,Casual Wear,Consumer,2,32.97,65.94,36.58,29.36,44.53
ORD-08660,2023-04-12,2023,Q2,4,April,Europe,Italy,Furniture,Office Chairs,Small Business,4,470.27,1881.08,1179.11,701.97,37.32
ORD-08521,2023-04-12,2023,Q2,4,April,Latin America,Colombia,Furniture,Desks,Corporate,1,1119.94,1119.94,721.21,398.73,35.6
ORD-02659,2023-04-12,2023,Q2,4,April,Latin America,Chile,Electronics,Tablets,Consumer,1,249.41,249.41,195.38,54.03,21.66
ORD-06241,2023-04-12,2023,Q2,4,April,Latin America,Brazil,Office Supplies,Pens & Markers,Small Business,5,4.53,22.65,14.27,8.38,37.01
ORD-04529,2023-04-12,2023,Q2,4,April,North America,Mexico,Furniture,Desks,Consumer,1,103.63,103.63,74.49,29.14,28.12
ORD-04090,2023-04-12,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Accessories,Small Business,1,72.37,72.37,55.23,17.14,23.69
ORD-03876,2023-04-12,2023,Q2,4,April,North America,Canada,Furniture,Office Chairs,Small Business,1,218.88,218.88,130.56,88.32,40.35
ORD-05136,2023-04-12,2023,Q2,4,April,Europe,France,Furniture,Office Chairs,Government,1,235.56,235.56,145.33,90.23,38.3
ORD-05091,2023-04-12,2023,Q2,4,April,North America,United States,Office Supplies,Organizers,Consumer,1,18.47,18.47,10.39,8.08,43.77
ORD-08359,2023-04-13,2023,Q2,4,April,North America,Mexico,Furniture,Lighting,Consumer,1,76.69,76.69,54.97,21.72,28.32
ORD-04838,2023-04-13,2023,Q2,4,April,Europe,Germany,Furniture,Desks,Government,1,879.54,879.54,503.14,376.4,42.8
ORD-02045,2023-04-13,2023,Q2,4,April,North America,Canada,Clothing,Formal Wear,Government,4,145.92,583.68,224.72,358.96,61.5
ORD-04521,2023-04-13,2023,Q2,4,April,North America,United States,Office Supplies,Printers & Ink,Consumer,4,96.03,384.12,238.96,145.16,37.79
ORD-05223,2023-04-13,2023,Q2,4,April,Latin America,Colombia,Clothing,Casual Wear,Consumer,1,13.45,13.45,7.53,5.92,43.99
ORD-04320,2023-04-14,2023,Q2,4,April,Latin America,Colombia,Clothing,Formal Wear,Consumer,1,122.28,122.28,59.68,62.6,51.19
ORD-04874,2023-04-14,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Pens & Markers,Corporate,1,28.71,28.71,18.3,10.41,36.25
ORD-09505,2023-04-14,2023,Q2,4,April,Asia Pacific,Australia,Clothing,Sportswear,Government,1,144.38,144.38,66.44,77.94,53.98
ORD-04944,2023-04-14,2023,Q2,4,April,Latin America,Chile,Furniture,Office Chairs,Consumer,1,261.99,261.99,188.3,73.69,28.13
ORD-00095,2023-04-14,2023,Q2,4,April,Asia Pacific,South Korea,Office Supplies,Paper & Notebooks,Consumer,3,19.31,57.93,27.97,29.96,51.72
ORD-09149,2023-04-14,2023,Q2,4,April,North America,Canada,Furniture,Office Chairs,Small Business,1,151.74,151.74,97.37,54.37,35.83
ORD-06254,2023-04-14,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Paper & Notebooks,Corporate,1,17.4,17.4,8.1,9.3,53.46
ORD-08765,2023-04-14,2023,Q2,4,April,Latin America,Colombia,Electronics,Accessories,Consumer,1,18.3,18.3,15.37,2.93,16.04
ORD-09868,2023-04-15,2023,Q2,4,April,Asia Pacific,South Korea,Furniture,Office Chairs,Consumer,1,193.48,193.48,138.77,54.71,28.28
ORD-01817,2023-04-15,2023,Q2,4,April,Europe,Italy,Office Supplies,Organizers,Consumer,1,22.72,22.72,12.13,10.59,46.59
ORD-07146,2023-04-15,2023,Q2,4,April,Europe,France,Office Supplies,Printers & Ink,Consumer,2,49.84,99.68,61.46,38.22,38.34
ORD-01903,2023-04-15,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Smartphones,Government,3,1172.28,3516.84,2794.63,722.21,20.54
ORD-05982,2023-04-15,2023,Q2,4,April,Latin America,Colombia,Clothing,Sportswear,Consumer,1,72.86,72.86,39.16,33.7,46.25
ORD-01880,2023-04-16,2023,Q2,4,April,Latin America,Brazil,Electronics,Smartphones,Consumer,1,395.84,395.84,304.78,91.06,23.0
ORD-05442,2023-04-16,2023,Q2,4,April,Latin America,Brazil,Electronics,Tablets,Small Business,1,202.84,202.84,148.75,54.09,26.67
ORD-03648,2023-04-16,2023,Q2,4,April,Asia Pacific,Japan,Furniture,Desks,Government,1,1282.08,1282.08,759.14,522.94,40.79
ORD-02001,2023-04-16,2023,Q2,4,April,North America,United States,Furniture,Storage,Small Business,1,160.58,160.58,92.22,68.36,42.57
ORD-01971,2023-04-16,2023,Q2,4,April,Europe,France,Electronics,Tablets,Consumer,1,238.96,238.96,183.68,55.28,23.13
ORD-03390,2023-04-16,2023,Q2,4,April,Europe,France,Electronics,Smartphones,Corporate,2,601.78,1203.56,954.59,248.97,20.69
ORD-03407,2023-04-16,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Pens & Markers,Consumer,4,10.57,42.28,24.11,18.17,42.96
ORD-03501,2023-04-16,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Printers & Ink,Consumer,1,44.69,44.69,28.1,16.59,37.13
ORD-07571,2023-04-17,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Organizers,Small Business,1,38.54,38.54,18.55,19.99,51.86
ORD-04710,2023-04-17,2023,Q2,4,April,North America,Canada,Electronics,Smartphones,Small Business,2,416.76,833.52,655.58,177.94,21.35
ORD-00957,2023-04-17,2023,Q2,4,April,North America,Canada,Furniture,Office Chairs,Corporate,1,453.25,453.25,320.62,132.63,29.26
ORD-07993,2023-04-17,2023,Q2,4,April,Latin America,Brazil,Office Supplies,Paper & Notebooks,Corporate,1,40.52,40.52,24.5,16.02,39.53
ORD-05595,2023-04-17,2023,Q2,4,April,Latin America,Brazil,Furniture,Office Chairs,Small Business,1,300.55,300.55,218.51,82.04,27.3
ORD-00267,2023-04-17,2023,Q2,4,April,Latin America,Colombia,Furniture,Desks,Small Business,2,347.9,695.8,405.88,289.92,41.67
ORD-02494,2023-04-17,2023,Q2,4,April,Europe,Italy,Furniture,Desks,Small Business,1,287.16,287.16,199.92,87.24,30.38
ORD-07376,2023-04-17,2023,Q2,4,April,Asia Pacific,Japan,Office Supplies,Organizers,Corporate,1,29.56,29.56,13.52,16.04,54.26
ORD-03006,2023-04-17,2023,Q2,4,April,Asia Pacific,Japan,Clothing,Formal Wear,Corporate,3,287.91,863.73,403.86,459.87,53.24
ORD-02694,2023-04-18,2023,Q2,4,April,Latin America,Chile,Furniture,Desks,Corporate,1,627.89,627.89,423.05,204.84,32.62
ORD-01324,2023-04-18,2023,Q2,4,April,Asia Pacific,China,Office Supplies,Pens & Markers,Small Business,1,9.18,9.18,4.59,4.59,49.96
ORD-00796,2023-04-18,2023,Q2,4,April,North America,United States,Office Supplies,Printers & Ink,Government,4,248.51,994.04,619.36,374.68,37.69
ORD-07664,2023-04-18,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Organizers,Government,1,82.38,82.38,48.84,33.54,40.71
ORD-06280,2023-04-18,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Government,1,1390.45,1390.45,1175.93,214.52,15.43
ORD-07090,2023-04-18,2023,Q2,4,April,Europe,Italy,Office Supplies,Pens & Markers,Small Business,1,9.83,9.83,6.03,3.8,38.62
ORD-07192,2023-04-18,2023,Q2,4,April,Europe,Spain,Furniture,Office Chairs,Corporate,1,239.85,239.85,134.4,105.45,43.96
ORD-01816,2023-04-18,2023,Q2,4,April,Latin America,Brazil,Clothing,Accessories,Government,7,111.69,781.83,305.93,475.9,60.87
ORD-09705,2023-04-18,2023,Q2,4,April,North America,Mexico,Office Supplies,Pens & Markers,Corporate,1,10.42,10.42,5.32,5.1,48.98
ORD-04177,2023-04-18,2023,Q2,4,April,North America,Mexico,Clothing,Accessories,Consumer,1,12.72,12.72,6.59,6.13,48.16
ORD-03193,2023-04-18,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Smartphones,Consumer,6,410.7,2464.2,1981.63,482.57,19.58
ORD-01848,2023-04-18,2023,Q2,4,April,North America,Mexico,Furniture,Desks,Consumer,1,479.26,479.26,288.05,191.21,39.9
ORD-08573,2023-04-19,2023,Q2,4,April,Latin America,Brazil,Electronics,Tablets,Government,1,518.79,518.79,421.95,96.84,18.67
ORD-06587,2023-04-19,2023,Q2,4,April,North America,United States,Electronics,Accessories,Small Business,1,43.01,43.01,33.58,9.43,21.92
ORD-04043,2023-04-19,2023,Q2,4,April,Europe,France,Office Supplies,Pens & Markers,Corporate,1,3.45,3.45,1.65,1.8,52.3
ORD-00609,2023-04-19,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Tablets,Government,1,945.45,945.45,731.51,213.94,22.63
ORD-04209,2023-04-19,2023,Q2,4,April,North America,United States,Furniture,Storage,Consumer,1,127.94,127.94,70.92,57.02,44.57
ORD-06101,2023-04-19,2023,Q2,4,April,Latin America,Chile,Electronics,Accessories,Consumer,1,24.83,24.83,18.56,6.27,25.26
ORD-01193,2023-04-19,2023,Q2,4,April,Europe,Italy,Office Supplies,Pens & Markers,Government,1,6.83,6.83,3.35,3.48,51.02
ORD-07400,2023-04-19,2023,Q2,4,April,Europe,Italy,Electronics,Tablets,Government,1,439.94,439.94,313.92,126.02,28.64
ORD-03530,2023-04-19,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Smartphones,Consumer,1,160.39,160.39,120.15,40.24,25.09
ORD-05292,2023-04-19,2023,Q2,4,April,Asia Pacific,South Korea,Furniture,Lighting,Government,1,132.58,132.58,80.18,52.4,39.52
ORD-02844,2023-04-20,2023,Q2,4,April,Asia Pacific,India,Clothing,Sportswear,Consumer,6,67.72,406.32,200.8,205.52,50.58
ORD-08434,2023-04-20,2023,Q2,4,April,Asia Pacific,India,Clothing,Accessories,Corporate,4,45.71,182.84,77.81,105.03,57.44
ORD-04798,2023-04-20,2023,Q2,4,April,North America,Mexico,Clothing,Formal Wear,Government,3,346.38,1039.14,600.22,438.92,42.24
ORD-04607,2023-04-20,2023,Q2,4,April,North America,Canada,Office Supplies,Printers & Ink,Corporate,3,152.55,457.65,269.26,188.39,41.16
ORD-08606,2023-04-20,2023,Q2,4,April,Europe,Italy,Office Supplies,Paper & Notebooks,Small Business,1,28.36,28.36,17.09,11.27,39.74
ORD-07410,2023-04-20,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Government,1,46.91,46.91,28.67,18.24,38.88
ORD-07178,2023-04-20,2023,Q2,4,April,North America,United States,Clothing,Accessories,Government,3,13.6,40.8,18.16,22.64,55.5
ORD-07748,2023-04-20,2023,Q2,4,April,Latin America,Colombia,Clothing,Accessories,Government,2,120.0,240.0,140.65,99.35,41.4
ORD-08663,2023-04-20,2023,Q2,4,April,Latin America,Chile,Clothing,Sportswear,Consumer,1,76.51,76.51,44.1,32.41,42.37
ORD-01124,2023-04-20,2023,Q2,4,April,Asia Pacific,China,Clothing,Casual Wear,Government,3,137.85,413.55,203.27,210.28,50.85
ORD-05906,2023-04-20,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Paper & Notebooks,Corporate,2,27.6,55.2,32.98,22.22,40.25
ORD-03495,2023-04-20,2023,Q2,4,April,North America,Canada,Electronics,Tablets,Consumer,2,117.58,235.16,177.45,57.71,24.54
ORD-03192,2023-04-20,2023,Q2,4,April,Latin America,Argentina,Furniture,Storage,Corporate,5,251.92,1259.6,921.2,338.4,26.87
ORD-09669,2023-04-20,2023,Q2,4,April,North America,United States,Furniture,Desks,Consumer,2,239.72,479.44,305.63,173.81,36.25
ORD-03676,2023-04-20,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Printers & Ink,Government,1,166.09,166.09,97.13,68.96,41.52
ORD-01367,2023-04-21,2023,Q2,4,April,North America,Canada,Furniture,Office Chairs,Government,2,528.73,1057.46,692.25,365.21,34.54
ORD-09533,2023-04-21,2023,Q2,4,April,Europe,Germany,Clothing,Sportswear,Government,1,203.92,203.92,75.75,128.17,62.85
ORD-01004,2023-04-21,2023,Q2,4,April,Europe,Spain,Clothing,Accessories,Consumer,2,11.7,23.4,11.95,11.45,48.91
ORD-07846,2023-04-21,2023,Q2,4,April,Europe,Italy,Furniture,Office Chairs,Consumer,2,135.17,270.34,155.79,114.55,42.37
ORD-00879,2023-04-21,2023,Q2,4,April,Asia Pacific,China,Clothing,Sportswear,Government,1,139.56,139.56,63.23,76.33,54.69
ORD-09222,2023-04-21,2023,Q2,4,April,Asia Pacific,India,Office Supplies,Paper & Notebooks,Small Business,1,9.87,9.87,5.75,4.12,41.72
ORD-02707,2023-04-21,2023,Q2,4,April,Europe,Germany,Furniture,Desks,Small Business,1,138.59,138.59,78.1,60.49,43.65
ORD-07291,2023-04-21,2023,Q2,4,April,North America,United States,Electronics,Tablets,Corporate,2,504.48,1008.96,756.13,252.83,25.06
ORD-07378,2023-04-21,2023,Q2,4,April,Europe,United Kingdom,Electronics,Laptops,Small Business,1,1159.48,1159.48,921.43,238.05,20.53
ORD-04551,2023-04-21,2023,Q2,4,April,Europe,Germany,Office Supplies,Paper & Notebooks,Consumer,5,8.25,41.25,24.96,16.29,39.49
ORD-02587,2023-04-22,2023,Q2,4,April,Asia Pacific,Japan,Office Supplies,Organizers,Government,1,14.72,14.72,9.05,5.67,38.51
ORD-06544,2023-04-22,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Small Business,1,776.07,776.07,594.76,181.31,23.36
ORD-04385,2023-04-22,2023,Q2,4,April,Asia Pacific,Australia,Furniture,Lighting,Corporate,4,84.25,337.0,201.61,135.39,40.18
ORD-00007,2023-04-22,2023,Q2,4,April,North America,Mexico,Furniture,Storage,Consumer,1,142.91,142.91,96.32,46.59,32.6
ORD-05584,2023-04-22,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Pens & Markers,Government,2,4.8,9.6,4.35,5.25,54.65
ORD-03240,2023-04-22,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Tablets,Corporate,1,614.99,614.99,522.41,92.58,15.05
ORD-06029,2023-04-22,2023,Q2,4,April,Latin America,Chile,Clothing,Casual Wear,Small Business,2,16.42,32.84,15.5,17.34,52.79
ORD-06360,2023-04-22,2023,Q2,4,April,Latin America,Chile,Furniture,Office Chairs,Consumer,2,113.59,227.18,164.36,62.82,27.65
ORD-08208,2023-04-22,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Paper & Notebooks,Consumer,1,3.75,3.75,1.8,1.95,52.05
ORD-05701,2023-04-22,2023,Q2,4,April,Asia Pacific,South Korea,Clothing,Accessories,Consumer,1,7.43,7.43,2.96,4.47,60.12
ORD-04897,2023-04-22,2023,Q2,4,April,Europe,France,Furniture,Storage,Government,1,364.62,364.62,210.54,154.08,42.26
ORD-07071,2023-04-23,2023,Q2,4,April,Europe,Spain,Electronics,Accessories,Consumer,1,57.27,57.27,43.07,14.2,24.79
ORD-00352,2023-04-23,2023,Q2,4,April,Europe,France,Electronics,Accessories,Consumer,4,36.16,144.64,109.15,35.49,24.54
ORD-06146,2023-04-23,2023,Q2,4,April,North America,Canada,Clothing,Formal Wear,Corporate,1,148.48,148.48,75.14,73.34,49.4
ORD-03281,2023-04-23,2023,Q2,4,April,North America,Canada,Clothing,Formal Wear,Small Business,1,107.06,107.06,60.81,46.25,43.2
ORD-07941,2023-04-23,2023,Q2,4,April,Europe,Spain,Clothing,Sportswear,Small Business,1,63.38,63.38,36.36,27.02,42.64
ORD-09897,2023-04-23,2023,Q2,4,April,Europe,United Kingdom,Electronics,Smartphones,Consumer,2,354.68,709.36,570.35,139.01,19.6
ORD-09322,2023-04-23,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Smartphones,Corporate,4,748.82,2995.28,2125.15,870.13,29.05
ORD-08059,2023-04-23,2023,Q2,4,April,Latin America,Chile,Electronics,Smartphones,Government,1,735.02,735.02,560.59,174.43,23.73
ORD-09895,2023-04-23,2023,Q2,4,April,North America,United States,Furniture,Desks,Consumer,2,140.61,281.22,199.21,82.01,29.16
ORD-00357,2023-04-24,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Printers & Ink,Small Business,1,41.2,41.2,25.11,16.09,39.05
ORD-06283,2023-04-24,2023,Q2,4,April,North America,Canada,Electronics,Tablets,Government,3,496.78,1490.34,1193.6,296.74,19.91
ORD-08925,2023-04-24,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Printers & Ink,Consumer,1,77.18,77.18,43.67,33.51,43.41
ORD-05959,2023-04-24,2023,Q2,4,April,North America,Mexico,Electronics,Laptops,Corporate,3,2153.83,6461.49,4900.94,1560.55,24.15
ORD-06466,2023-04-24,2023,Q2,4,April,North America,United States,Electronics,Tablets,Consumer,1,250.95,250.95,208.59,42.36,16.88
ORD-00125,2023-04-24,2023,Q2,4,April,Asia Pacific,South Korea,Clothing,Sportswear,Consumer,1,44.06,44.06,19.61,24.45,55.49
ORD-03723,2023-04-24,2023,Q2,4,April,Latin America,Argentina,Electronics,Accessories,Corporate,5,118.85,594.25,426.58,167.67,28.22
ORD-05870,2023-04-25,2023,Q2,4,April,Latin America,Brazil,Clothing,Formal Wear,Small Business,1,151.97,151.97,63.33,88.64,58.33
ORD-07007,2023-04-25,2023,Q2,4,April,Europe,Spain,Furniture,Office Chairs,Consumer,1,114.37,114.37,85.45,28.92,25.29
ORD-04755,2023-04-25,2023,Q2,4,April,Europe,Italy,Electronics,Smartphones,Corporate,4,597.57,2390.28,1715.02,675.26,28.25
ORD-08943,2023-04-25,2023,Q2,4,April,Europe,Spain,Clothing,Accessories,Government,4,102.81,411.24,195.34,215.9,52.5
ORD-00255,2023-04-25,2023,Q2,4,April,North America,United States,Electronics,Accessories,Government,1,108.2,108.2,79.73,28.47,26.32
ORD-05674,2023-04-25,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Organizers,Consumer,1,25.81,25.81,13.76,12.05,46.68
ORD-07883,2023-04-25,2023,Q2,4,April,Europe,United Kingdom,Clothing,Casual Wear,Government,1,176.74,176.74,82.57,94.17,53.28
ORD-09387,2023-04-25,2023,Q2,4,April,Asia Pacific,India,Clothing,Accessories,Consumer,5,13.57,67.85,31.27,36.58,53.91
ORD-00327,2023-04-25,2023,Q2,4,April,Asia Pacific,China,Electronics,Accessories,Small Business,1,45.48,45.48,38.04,7.44,16.37
ORD-05168,2023-04-25,2023,Q2,4,April,Latin America,Argentina,Clothing,Sportswear,Corporate,1,32.08,32.08,13.0,19.08,59.48
ORD-04929,2023-04-25,2023,Q2,4,April,North America,Mexico,Office Supplies,Printers & Ink,Consumer,2,51.38,102.76,46.75,56.01,54.51
ORD-04127,2023-04-25,2023,Q2,4,April,Europe,Spain,Furniture,Lighting,Government,2,154.51,309.02,212.05,96.97,31.38
ORD-06242,2023-04-26,2023,Q2,4,April,North America,United States,Clothing,Accessories,Corporate,1,53.65,53.65,29.61,24.04,44.8
ORD-04387,2023-04-26,2023,Q2,4,April,Europe,Italy,Furniture,Storage,Corporate,6,354.2,2125.2,1213.51,911.69,42.9
ORD-05153,2023-04-26,2023,Q2,4,April,North America,United States,Office Supplies,Paper & Notebooks,Small Business,5,10.35,51.75,33.62,18.13,35.03
ORD-04231,2023-04-26,2023,Q2,4,April,Asia Pacific,South Korea,Clothing,Formal Wear,Corporate,2,147.11,294.22,116.74,177.48,60.32
ORD-08036,2023-04-26,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Pens & Markers,Consumer,1,6.44,6.44,3.32,3.12,48.51
ORD-00969,2023-04-26,2023,Q2,4,April,North America,United States,Furniture,Desks,Government,1,715.08,715.08,492.55,222.53,31.12
ORD-05195,2023-04-26,2023,Q2,4,April,Asia Pacific,China,Furniture,Desks,Small Business,1,270.67,270.67,195.17,75.5,27.89
ORD-00111,2023-04-26,2023,Q2,4,April,Latin America,Colombia,Clothing,Formal Wear,Consumer,1,112.79,112.79,41.71,71.08,63.02
ORD-01035,2023-04-26,2023,Q2,4,April,North America,Canada,Electronics,Tablets,Consumer,1,194.7,194.7,145.85,48.85,25.09
ORD-05704,2023-04-27,2023,Q2,4,April,Latin America,Chile,Furniture,Lighting,Government,1,121.55,121.55,70.46,51.09,42.03
ORD-05960,2023-04-27,2023,Q2,4,April,Europe,France,Furniture,Office Chairs,Small Business,3,154.91,464.73,340.97,123.76,26.63
